property_id,county,tax_amount_usd,tax_value_usd,tax_rate
1774381,Ventura,3194.36,254646.0,0.012544316423584114
1774932,Ventura,9144.26,404980.0,0.022579534791841573
2267172,Ventura,12445.64,1122000.0,0.011092370766488413
1774944,Ventura,5322.14,477439.0,0.011147266980703294
1775395,Ventura,4524.66,423428.0,0.010685783651529893
1775447,Ventura,6248.86,594936.0,0.010503415493431225
1775537,Ventura,5297.74,496593.0,0.010668172930347386
1775556,Ventura,1758.3,163577.0,0.010749066189011903
1775718,Ventura,2463.56,204500.0,0.012046748166259169
1775834,Ventura,820.48,63357.0,0.012950108117492937
1775354,Ventura,1937.06,164886.0,0.011747874288902635
2267351,Ventura,5133.44,488240.0,0.01051417335736523
2267449,Ventura,4868.76,456811.0,0.010658149650511919
2267484,Ventura,4143.72,389608.0,0.010635613231761156
1760653,Ventura,1461.5,132362.0,0.011041688702195494
1760674,Ventura,5099.88,418046.0,0.012199327346751315
1760722,Ventura,10278.24,964993.0,0.010651103168624021
1760769,Ventura,9447.06,578861.0,0.016320083750675896
1760892,Ventura,4114.4,355000.0,0.011589859154929577
1760964,Ventura,4879.4,434414.0,0.011232142610505185
1760995,Ventura,7418.44,695876.0,0.010660577459202502
1761056,Ventura,5614.88,501000.0,0.011207345309381238
1761089,Ventura,7492.98,663000.0,0.011301628959276017
1761147,Ventura,2867.8,232109.0,0.012355401987859152
2268045,Ventura,3446.3,233437.0,0.014763298020450915
2267946,Ventura,5474.5,470778.0,0.011628623257671344
2267818,Ventura,4950.78,418804.0,0.011821233799104115
2267742,Ventura,4190.62,386047.0,0.010855206749437244
2267663,Ventura,3279.58,285911.0,0.011470632469544719
1775927,Ventura,5389.0,509712.0,0.01057263709702734
1776028,Ventura,3985.44,348971.0,0.011420547839218732
1776093,Ventura,6088.26,580096.0,0.010495262853045013
1776178,Ventura,6930.18,649760.0,0.010665753508987935
1790983,Ventura,5414.84,382244.0,0.01416592542983016
1791059,Ventura,2942.44,231598.0,0.012704945638563373
1791184,Ventura,3843.1,350922.0,0.010951436501558751
2252984,Ventura,1455.36,99637.0,0.01460662203799793
2252971,Ventura,5083.54,432000.0,0.011767453703703704
2252970,Ventura,2941.76,238852.0,0.012316246043575101
2252941,Ventura,4894.6,414210.0,0.011816711330001691
2252934,Ventura,1001.24,50640.0,0.01977172195892575
2252782,Ventura,595.44,49605.0,0.012003628666465075
2252753,Ventura,15655.6,1447745.0,0.010813782813962404
2252743,Ventura,3215.24,300130.0,0.010712824442741478
2252655,Ventura,747.46,59145.0,0.012637754670724491
2252652,Ventura,3624.02,297288.0,0.01219026667743064
2252567,Ventura,4990.84,467961.0,0.010665076790587251
2252550,Ventura,1136.72,98100.0,0.011587359836901122
1790976,Ventura,4218.88,350532.0,0.012035648671162691
1760651,Ventura,3208.72,300000.0,0.010695733333333332
1790919,Ventura,5645.64,492395.0,0.011465672884574377
1790811,Ventura,2846.28,257517.0,0.011052784864688546
1776194,Ventura,4593.28,416283.0,0.011034032136791556
1776223,Ventura,6244.72,261907.0,0.023843272612034044
1788850,Ventura,8396.62,729531.0,0.011509613710726481
1790350,Ventura,4474.46,364078.0,0.012289838990545981
1790378,Ventura,3498.34,329763.0,0.010608649242031398
1790467,Ventura,1830.16,170224.0,0.01075148040229345
1790469,Ventura,4263.6,405370.0,0.010517798554407086
1790473,Ventura,1997.84,175260.0,0.01139929247974438
1790512,Ventura,2440.32,226023.0,0.01079677731912239
1790513,Ventura,4369.2,407308.0,0.010727017392243706
1790577,Ventura,1668.2,148301.0,0.011248744108266297
1790611,Ventura,4591.44,424567.0,0.010814406206794216
1790721,Ventura,2798.64,239881.0,0.01166678478078714
1790736,Ventura,447.04,40344.0,0.01108070592901051
1790754,Ventura,3357.04,288000.0,0.011656388888888888
1790840,Ventura,4557.08,403900.0,0.011282693736073286
1760602,Ventura,11745.14,1076000.0,0.010915557620817843
1760456,Ventura,7798.14,663144.0,0.011759346386305238
1760094,Ventura,11553.42,1075404.0,0.010743329948558868
2281943,Ventura,7164.7,600000.0,0.011941166666666666
1729031,Ventura,10065.18,914612.0,0.01100486326442251
2281506,Ventura,4772.54,448758.0,0.010634997036264535
2281451,Ventura,7141.44,669364.0,0.01066899325329716
1729482,Ventura,4581.02,380906.0,0.012026641743632289
1729615,Ventura,9624.32,386000.0,0.024933471502590673
2281085,Ventura,9264.44,318198.0,0.02911533070603838
1730599,Ventura,4635.12,294903.0,0.015717439293598232
2281020,Ventura,4004.4,359273.0,0.011145841741516897
1730637,Ventura,3460.14,330103.0,0.010482001072392557
1730672,Ventura,2480.02,234556.0,0.01057325329558826
1730685,Ventura,2952.94,271245.0,0.010886615421482424
1730736,Ventura,1029.92,84803.0,0.01214485336603658
1730823,Ventura,6921.34,648984.0,0.010664885420904059
2280679,Ventura,8806.28,739000.0,0.011916481732070366
2281947,Ventura,8938.36,670944.0,0.013322065626937569
1730859,Ventura,6023.54,558476.0,0.010785673869602275
2282062,Ventura,2690.92,245554.0,0.01095856715834399
2282160,Ventura,2931.46,238982.0,0.012266446845369107
1716588,Ventura,4166.76,322468.0,0.0129214681766873
1716611,Ventura,5593.38,414920.0,0.013480622770654585
1716620,Ventura,3621.26,243102.0,0.014896051863004007
2282805,Ventura,9210.76,874769.0,0.0105293626088716
2282776,Ventura,4544.42,424469.0,0.010706129305084706
2282691,Ventura,5225.26,451429.0,0.011574932049115144
2282643,Ventura,3057.06,369640.0,0.008270371171951087
2282470,Ventura,1525.26,124822.0,0.012219480540289372
2282454,Ventura,1752.24,155723.0,0.011252287716008554
2282410,Ventura,5803.48,385907.0,0.01503854555631279
2282356,Ventura,6155.5,514000.0,0.01197568093385214
2282315,Ventura,1664.44,143815.0,0.011573479817821508
2282253,Ventura,1480.54,133270.0,0.011109326930291888
2282243,Ventura,3871.56,362805.0,0.01067118700128168
2282229,Ventura,4842.42,425115.0,0.011390847182527081
2282086,Ventura,3862.68,363797.0,0.010617679640019022
2252519,Ventura,4535.32,419796.0,0.010803628429046488
1730903,Ventura,781.66,62043.0,0.012598681559563528
1730921,Ventura,14097.26,1133000.0,0.012442418358340689
1745625,Ventura,3975.0,368000.0,0.010801630434782609
1745657,Ventura,6402.62,600607.0,0.010660248715049942
1745800,Ventura,542.06,50043.0,0.010831884579261833
1745806,Ventura,1618.7,142951.0,0.011323460486460395
1745807,Ventura,5431.96,468943.0,0.011583412056475947
1745974,Ventura,13716.94,1298986.0,0.010559728896231368
1745995,Ventura,4115.62,341214.0,0.0120616973512224
1746164,Ventura,4113.78,388786.0,0.01058109088290216
1746199,Ventura,2768.22,260296.0,0.010634892583827642
1746222,Ventura,4103.88,381862.0,0.01074702379393603
1746291,Ventura,8184.08,709439.0,0.011535988294976735
1758958,Ventura,6517.22,557040.0,0.011699734309923883
1759563,Ventura,7658.66,310029.0,0.02470304390879563
1759691,Ventura,4309.04,367000.0,0.01174125340599455
1760061,Ventura,3318.04,185583.0,0.017879008314339136
1745562,Ventura,1046.08,95693.0,0.010931625092744505
2280636,Ventura,8173.52,730980.0,0.011181591835617939
1745542,Ventura,4243.78,373441.0,0.011363990563435723
1745436,Ventura,2618.62,242485.0,0.01079910097531806
2280480,Ventura,4826.74,447387.0,0.010788735479573612
1731067,Ventura,5080.5,450222.0,0.011284433013046897
1731243,Ventura,3230.54,249860.0,0.012929400464259985
1731266,Ventura,2484.44,201927.0,0.01230365429090711
1731293,Ventura,8821.28,815000.0,0.010823656441717792
1731299,Ventura,1852.04,149924.0,0.012353192284090606
1731313,Ventura,2537.18,239111.0,0.01061088783033821
1731357,Ventura,651.96,62844.0,0.010374260072560627
1731363,Ventura,2222.54,212282.0,0.010469752499034304
1731381,Ventura,5208.88,494000.0,0.010544291497975708
1731411,Ventura,6948.78,533006.0,0.013036963936616098
1731458,Ventura,6169.32,470722.0,0.013106079596874588
1744015,Ventura,10293.2,967000.0,0.010644467425025854
1744997,Ventura,10228.6,438542.0,0.023324105786902964
1745403,Ventura,1600.58,87473.0,0.018297989093777507
1745490,Ventura,8615.56,823000.0,0.010468481166464155
1909550,Ventura,636.48,50694.0,0.012555331991951711
2252510,Ventura,4383.66,406454.0,0.010785131896844415
2251761,Ventura,6189.0,242046.0,0.025569519843335563
2222641,Ventura,1970.02,183870.0,0.010714200250176754
2222626,Ventura,6331.84,587829.0,0.0107715679219637
2222520,Ventura,2982.62,285000.0,0.010465333333333333
2222509,Ventura,2818.36,265429.0,0.010618131402371256
2222499,Ventura,3948.84,378000.0,0.010446666666666667
2222421,Ventura,3151.56,241475.0,0.013051288953307795
2222794,Ventura,4060.12,350261.0,0.0115916987617805
2222404,Ventura,2779.86,179393.0,0.015495922360404252
2221473,Ventura,3656.2,338000.0,0.010817159763313608
2221468,Ventura,7959.52,394000.0,0.020201827411167515
2221408,Ventura,10246.08,558386.0,0.018349457185531156
2221139,Ventura,6408.44,562772.0,0.01138727584172631
2221004,Ventura,7436.36,673637.0,0.011039120475864597
2220894,Ventura,5423.26,437246.0,0.01240322381451174
2222009,Ventura,5169.86,495632.0,0.010430843851890111
2222870,Ventura,5960.5,558675.0,0.010668993600930774
2222997,Ventura,5954.5,512626.0,0.011615680827737961
2223127,Ventura,3148.08,257606.0,0.012220522813909614
1850372,Ventura,8295.06,742507.0,0.01117169265744296
1850375,Ventura,13143.52,1167000.0,0.011262656383890318
1850450,Ventura,4767.26,426534.0,0.011176740892871379
1850511,Ventura,3847.54,356624.0,0.010788785948225582
1850731,Ventura,3304.08,315187.0,0.010482919663564804
1864885,Ventura,6229.7,589734.0,0.010563576120759529
1865154,Ventura,3471.06,325117.0,0.010676341132576888
1865160,Ventura,4208.8,390000.0,0.010791794871794873
1865176,Ventura,6033.86,505398.0,0.011938828408501814
1865239,Ventura,1574.42,136013.0,0.011575511164373994
1865473,Ventura,4415.0,389050.0,0.011348155764040612
1865616,Ventura,3762.8,315774.0,0.011916117223077265
1865764,Ventura,3744.02,288900.0,0.01295957078573901
2223218,Ventura,4932.7,468102.0,0.010537660595340332
2223191,Ventura,5966.38,562348.0,0.010609764771991721
1878335,Ventura,4068.14,275868.0,0.014746690446155408
1878807,Ventura,8857.36,477047.0,0.018567059430202894
1878809,Ventura,3197.74,266685.0,0.011990700639331045
1879319,Ventura,4383.24,419985.0,0.010436658452087574
1895182,Ventura,4143.84,350511.0,0.011822282324948433
1895243,Ventura,2455.1,227268.0,0.010802664695425665
1895317,Ventura,897.72,83778.0,0.010715462293203467
1895358,Ventura,9743.62,908443.0,0.010725626153759785
2208317,Ventura,6955.72,532190.0,0.01306999379920705
2208204,Ventura,2795.26,262933.0,0.010631073315255217
2208185,Ventura,2946.1,245000.0,0.012024897959183673
2207963,Ventura,3185.86,278567.0,0.011436602325472866
2207947,Ventura,4863.18,437511.0,0.011115560523049706
2207818,Ventura,2136.52,177461.0,0.012039377666078745
2207748,Ventura,3658.16,345184.0,0.010597710206730324
2207601,Ventura,10187.3,880201.0,0.011573833703892632
2207515,Ventura,2265.14,213978.0,0.010585854620568469
2207476,Ventura,2528.2,223455.0,0.011314134836991787
2206862,Ventura,8737.02,328292.0,0.02661356353490186
1895117,Ventura,2185.16,181003.0,0.012072507085517919
1850287,Ventura,3444.54,285257.0,0.012075216383822307
1895011,Ventura,3686.42,330000.0,0.011170969696969697
1894726,Ventura,6519.06,583568.0,0.011171037479779563
1880079,Ventura,11718.1,938664.0,0.01248380677217833
1880099,Ventura,4790.54,402342.0,0.011906636642458406
1880118,Ventura,3050.84,261988.0,0.011644960837900974
1880257,Ventura,9151.38,862000.0,0.01061645011600928
1880262,Ventura,7481.0,709000.0,0.010551480959097321
1880474,Ventura,5182.76,483161.0,0.01072677637474879
1880495,Ventura,5035.2,469000.0,0.010736034115138592
1880500,Ventura,3036.18,282697.0,0.010740050301205884
1880542,Ventura,3065.22,288851.0,0.010611768697356076
1893550,Ventura,3989.6,338000.0,0.011803550295857989
1894487,Ventura,7669.9,654564.0,0.011717570779939013
1894502,Ventura,4742.62,410537.0,0.011552235243108416
1894611,Ventura,1130.28,107263.0,0.010537463990378788
1894652,Ventura,2799.38,249324.0,0.011227880188028429
1894713,Ventura,3656.4,338020.0,0.010817111413525827
1894956,Ventura,2359.52,223588.0,0.010552981376460276
1850212,Ventura,875.68,81064.0,0.010802329023981051
1850189,Ventura,3443.66,325000.0,0.010595876923076923
1850155,Ventura,4205.92,352079.0,0.01194595531116596
1820916,Ventura,4365.62,372016.0,0.011735032901810674
1820963,Ventura,4020.82,339846.0,0.011831300059438688
1820969,Ventura,4200.64,350261.0,0.011992885305529307
1821111,Ventura,8105.64,694978.0,0.011663160560478173
1833600,Ventura,4320.22,400484.0,0.010787497128474547
1833638,Ventura,4985.04,400308.0,0.01245301118139033
1833862,Ventura,4878.3,460000.0,0.010605
2238279,Ventura,4455.68,403190.0,0.011051067734814853
2238203,Ventura,7179.82,663414.0,0.010822533139186089
2238137,Ventura,4167.34,353676.0,0.011782931270428301
2237991,Ventura,3147.54,296503.0,0.010615541832629012
2237970,Ventura,6542.44,612246.0,0.010685966098594355
2237939,Ventura,6912.54,644612.0,0.010723567044982098
2237885,Ventura,9882.44,899527.0,0.010986262780327884
2237804,Ventura,684.06,53776.0,0.012720544480809282
1820840,Ventura,5701.84,489371.0,0.011651364711027012
2237796,Ventura,1754.4,145180.0,0.012084309133489462
1820729,Ventura,2862.26,254000.0,0.011268740157480316
1820586,Ventura,1421.54,116241.0,0.012229247855747971
1804415,Ventura,2827.86,260054.0,0.010874126143031832
1805485,Ventura,1197.88,107051.0,0.011189806727634493
1805513,Ventura,4351.24,400941.0,0.010852569330649646
1805611,Ventura,6430.58,532000.0,0.012087556390977444
1805768,Ventura,16373.42,1510000.0,0.010843324503311259
1805899,Ventura,12030.44,1086317.0,0.011074520604943124
1805901,Ventura,4138.92,340435.0,0.01215773936287397
1805968,Ventura,4658.18,398835.0,0.011679466446024045
1805982,Ventura,7389.26,653266.0,0.011311257588792315
1806049,Ventura,5330.86,462392.0,0.011528875932109552
1818998,Ventura,16393.48,1517731.0,0.010801308005173512
1819331,Ventura,14324.74,811694.0,0.01764795600312433
1819593,Ventura,5003.04,434000.0,0.01152774193548387
1820249,Ventura,5507.7,456354.0,0.01206892018038628
1820395,Ventura,4456.9,416085.0,0.010711513272528448
1820726,Ventura,4263.34,383145.0,0.011127223374962482
2252444,Ventura,5089.38,477000.0,0.010669559748427673
2237767,Ventura,1939.78,160505.0,0.012085480203108937
2237693,Ventura,4906.34,460517.0,0.010653982371986268
1835631,Ventura,3074.56,278492.0,0.011040029875184924
1835880,Ventura,2759.76,255693.0,0.010793255974938697
1835951,Ventura,3725.42,344457.0,0.010815341247238408
1835996,Ventura,6171.66,510958.0,0.012078605286540185
1836016,Ventura,3264.24,218997.0,0.014905409663146069
1848445,Ventura,5346.36,496456.0,0.010769051033727058
1848459,Ventura,5982.98,516710.0,0.01157899014921329
1848460,Ventura,5628.4,483472.0,0.011641625575007445
1848464,Ventura,5063.4,439000.0,0.01153394077448747
1848996,Ventura,4731.4,401023.0,0.011798325781813012
1849252,Ventura,8476.18,353114.0,0.02400408933092429
1849388,Ventura,8724.88,368027.0,0.023707173658454404
1849951,Ventura,4253.94,335496.0,0.012679555046855997
1849975,Ventura,5832.6,554066.0,0.010526904736980794
1850051,Ventura,3947.18,366052.0,0.010783112781790566
1835526,Ventura,8771.14,778000.0,0.011273958868894601
2237704,Ventura,6592.34,619000.0,0.010649983844911148
1835365,Ventura,3830.82,358970.0,0.010671699584923531
2236078,Ventura,6304.68,520114.0,0.012121727159814964
2237659,Ventura,3697.6,346324.0,0.010676707360737343
2237653,Ventura,6290.18,590000.0,0.010661322033898305
2237612,Ventura,3458.54,327474.0,0.010561265932562585
2237551,Ventura,2475.8,234318.0,0.010565982980394167
2237539,Ventura,4683.22,444777.0,0.010529366401590011
2237505,Ventura,2202.0,210440.0,0.010463790153963124
2237466,Ventura,2085.42,189719.0,0.01099215155045093
1834142,Ventura,3229.82,302533.0,0.010675926262589536
1834154,Ventura,18326.22,962213.0,0.019045907714819902
2236439,Ventura,8359.48,785969.0,0.010635890219588813
1835081,Ventura,3385.08,244990.0,0.0138172170292665
1835108,Ventura,4980.68,399767.0,0.012458957342652096
1835115,Ventura,4991.12,428899.0,0.011637052079860294
1835141,Ventura,6583.16,629337.0,0.010460468715489476
2236079,Ventura,4778.1,373374.0,0.01279708817432387
1835266,Ventura,537.76,48581.0,0.011069348099051069
2789581,Ventura,2443.52,218739.0,0.011170938881498041
1298605,Ventura,5460.4,467000.0,0.011692505353319057
1298505,Ventura,5702.28,496412.0,0.01148699064486757
746823,Ventura,8405.06,755938.0,0.011118716085181588
746839,Ventura,3154.98,301000.0,0.010481661129568106
746869,Ventura,9462.66,882000.0,0.010728639455782313
746922,Ventura,1773.06,87614.0,0.020237176706918984
755929,Ventura,6487.58,592825.0,0.010943499346350104
759547,Ventura,6786.2,478636.0,0.014178206403195748
746799,Ventura,6050.76,567793.0,0.010656630145140924
760151,Ventura,11341.88,622000.0,0.018234533762057876
760820,Ventura,4964.34,430000.0,0.011544976744186046
760926,Ventura,2070.42,195979.0,0.010564499257573516
761117,Ventura,3139.52,261399.0,0.012010451455437856
761215,Ventura,3659.72,330420.0,0.011075963924701894
761289,Ventura,3702.12,329305.0,0.011242222255963316
761296,Ventura,2226.2,200258.0,0.011116659509233089
760789,Ventura,4063.22,314941.0,0.012901527587706903
746728,Ventura,5660.36,485000.0,0.01167084536082474
746715,Ventura,3279.94,276147.0,0.011877514512198213
746666,Ventura,3922.98,330558.0,0.01186775089394297
2684437,Ventura,739.7,65145.0,0.011354670350756007
2684412,Ventura,1366.42,125216.0,0.01091250319447994
2684381,Ventura,2905.46,274736.0,0.010575461533981714
2684313,Ventura,17317.52,1612362.0,0.010740466470928986
2683706,Ventura,9384.86,371200.0,0.025282489224137932
2683375,Ventura,9963.64,894000.0,0.011145011185682325
744489,Ventura,15458.24,1460000.0,0.010587835616438356
744494,Ventura,5138.44,439000.0,0.011704874715261958
746084,Ventura,6450.12,607514.0,0.010617236804419321
746283,Ventura,827.5,76530.0,0.010812753168692017
746313,Ventura,484.04,35339.0,0.01369704858654744
746376,Ventura,8383.7,700000.0,0.011976714285714287
746430,Ventura,9965.44,840094.0,0.011862291600701827
746562,Ventura,6075.74,549000.0,0.011066921675774135
746657,Ventura,4976.84,411914.0,0.012082230756905569
761439,Ventura,5096.32,435070.0,0.01171379318270623
761528,Ventura,5580.74,485228.0,0.01150127362806763
761613,Ventura,7331.04,695890.0,0.010534768426044346
761632,Ventura,5937.06,543158.0,0.010930631602590776
776429,Ventura,4693.1,395571.0,0.011864115417965422
776479,Ventura,5640.08,483925.0,0.011654863873534121
776486,Ventura,4424.36,376664.0,0.011746171654312597
776529,Ventura,4833.02,432768.0,0.011167692620526472
776605,Ventura,7102.82,606945.0,0.011702576015948726
790642,Ventura,1131.64,43393.0,0.02607886064572627
790740,Ventura,3898.48,366000.0,0.010651584699453553
790752,Ventura,5760.58,541000.0,0.010648022181146025
790917,Ventura,3777.4,347284.0,0.010876976768293386
790919,Ventura,1570.58,148744.0,0.010558946915505836
790921,Ventura,3478.5,326840.0,0.010642822175988251
791281,Ventura,2294.68,213053.0,0.010770465564906384
791395,Ventura,3585.96,299274.0,0.011982196916538021
791439,Ventura,6151.76,582527.0,0.010560471875123385
804152,Ventura,9074.94,810924.0,0.011190863755419745
776353,Ventura,8433.48,750759.0,0.011233271928808046
2684798,Ventura,5982.78,553000.0,0.01081877034358047
776310,Ventura,2899.7,266439.0,0.01088316650340228
776297,Ventura,1064.92,98301.0,0.010833257037059644
761680,Ventura,10676.9,670064.0,0.015934149573772056
2670234,Ventura,6872.88,532301.0,0.01291164209723446
2670117,Ventura,4993.02,424336.0,0.011766666038233854
2670088,Ventura,4206.18,357140.0,0.011777398219185754
2669934,Ventura,6450.4,575014.0,0.0112178138271416
2669896,Ventura,1976.48,177365.0,0.011143573985848391
2669825,Ventura,2997.24,259510.0,0.011549612731686639
774248,Ventura,8426.34,758665.0,0.011106799443759762
774436,Ventura,4984.38,422574.0,0.011795283193002883
2668676,Ventura,10662.64,958616.0,0.01112295225616931
775775,Ventura,4044.96,314829.0,0.012848117549526887
2668437,Ventura,4672.06,381698.0,0.012240200367830066
775894,Ventura,7988.66,714615.0,0.011178970494601988
776148,Ventura,1331.84,116388.0,0.011443104100079045
776261,Ventura,4902.96,441129.0,0.011114571927939446
776305,Ventura,5152.5,476044.0,0.010823579333002832
2684809,Ventura,5472.2,477569.0,0.011458448936174667
2684865,Ventura,6577.5,622812.0,0.010560971850253367
2684934,Ventura,8314.78,733000.0,0.01134349249658936
701329,Ventura,18049.3,1680588.0,0.010739871997181938
701458,Ventura,5151.84,489374.0,0.010527408485125896
701571,Ventura,3488.82,319788.0,0.01090979023603137
701727,Ventura,4242.54,362004.0,0.011719594258626976
701760,Ventura,1361.5,118155.0,0.011522999449875164
701786,Ventura,3207.92,274413.0,0.011690116721875421
701847,Ventura,7459.32,666668.0,0.011188957622084755
702033,Ventura,3921.0,326909.0,0.011994163513393635
702035,Ventura,4060.74,342743.0,0.011847769319869406
702162,Ventura,6721.8,620000.0,0.010841612903225807
702202,Ventura,2769.64,245679.0,0.011273409611729126
714774,Ventura,6798.46,598369.0,0.011361651422450027
714786,Ventura,10279.5,928000.0,0.011077047413793104
714808,Ventura,5643.04,449399.0,0.012556859272050004
715177,Ventura,9526.32,613000.0,0.015540489396411093
701305,Ventura,4515.92,357256.0,0.012640571466959268
715319,Ventura,8777.66,776665.0,0.011301732407151089
700938,Ventura,6163.76,581991.0,0.010590816696478125
700342,Ventura,4849.04,412000.0,0.011769514563106796
687020,Ventura,4767.22,409646.0,0.011637413767008588
687062,Ventura,8422.58,742722.0,0.011340151496791531
687113,Ventura,5468.56,463969.0,0.011786477113772688
687133,Ventura,1096.26,66174.0,0.01656632514280533
2700134,Ventura,4476.18,412140.0,0.010860823991847431
2700071,Ventura,3319.12,312878.0,0.010608352137254777
2700038,Ventura,1895.7,141570.0,0.0133905488450943
2699887,Ventura,2608.76,196888.0,0.013249969525821787
2699852,Ventura,3564.86,340000.0,0.010484882352941177
2699849,Ventura,5594.42,530000.0,0.010555509433962265
2699675,Ventura,8522.96,755936.0,0.011274711086652837
2699593,Ventura,3553.86,303850.0,0.011696100049366465
2699540,Ventura,2919.72,273747.0,0.010665760720665432
2699494,Ventura,7594.02,705929.0,0.010757484109591759
700040,Ventura,11353.72,1023180.0,0.011096503059090287
700845,Ventura,4787.9,405208.0,0.011815906892262739
804183,Ventura,4744.62,410805.0,0.011549567312958703
716304,Ventura,4956.54,470524.0,0.010534085402657463
716423,Ventura,4145.48,386842.0,0.010716209718696522
731643,Ventura,3512.32,328000.0,0.01070829268292683
731652,Ventura,749.02,68250.0,0.010974652014652014
731721,Ventura,10192.88,932000.0,0.010936566523605149
731735,Ventura,3496.14,283007.0,0.01235354602536333
731853,Ventura,1006.76,58154.0,0.017311964783161948
731909,Ventura,3113.3,293440.0,0.010609664667393676
731918,Ventura,3764.24,358970.0,0.010486224475582917
731987,Ventura,8501.86,739669.0,0.0114941412983375
2685139,Ventura,1451.34,138903.0,0.01044858642361936
2685096,Ventura,4963.98,462324.0,0.010737015599449735
2685085,Ventura,1837.64,172387.0,0.010659968559114087
2685058,Ventura,2725.26,218653.0,0.0124638582594339
2684997,Ventura,5423.44,462919.0,0.011715742926948342
2684943,Ventura,6352.62,541015.0,0.011742040424017818
2684934,Ventura,8314.78,733000.0,0.01134349249658936
731617,Ventura,7166.9,638000.0,0.011233385579937303
716318,Ventura,3113.68,161342.0,0.01929863271807713
731583,Ventura,2544.54,241000.0,0.010558257261410789
731328,Ventura,5990.84,562348.0,0.010653260970075469
716426,Ventura,4074.34,381849.0,0.010670029252400818
716573,Ventura,3932.6,369230.0,0.010650813855862199
716650,Ventura,1594.76,137608.0,0.011589151793500377
716753,Ventura,1348.22,114210.0,0.011804745643989143
716771,Ventura,4166.3,393000.0,0.010601272264631043
716835,Ventura,4364.56,409090.0,0.01066894815321812
717163,Ventura,6244.52,477319.0,0.013082487812134025
729828,Ventura,7810.84,734343.0,0.010636500926678678
731090,Ventura,14214.96,1287992.0,0.011036528177193647
731134,Ventura,2700.18,186621.0,0.014468789686048193
731150,Ventura,1878.32,172146.0,0.01091120328093595
731218,Ventura,3840.16,363738.0,0.010557489181773693
731252,Ventura,1189.02,100794.0,0.011796535508065956
731273,Ventura,3700.02,343659.0,0.010766544743481184
731291,Ventura,1603.62,146008.0,0.010983096816612787
731505,Ventura,1842.52,151362.0,0.012172936404117282
686930,Ventura,2752.54,230406.0,0.01194647708827027
804193,Ventura,10180.12,959411.0,0.010610801835709619
804731,Ventura,5201.14,474046.0,0.010971804424043236
865722,Ventura,3757.6,323844.0,0.011603117550425514
865764,Ventura,1409.6,125619.0,0.011221232456873561
865768,Ventura,1027.3,90206.0,0.011388377713234152
865874,Ventura,6726.36,625000.0,0.010762176
866056,Ventura,3497.6,291981.0,0.011978861638257284
866105,Ventura,3586.22,335032.0,0.010704111846032618
865652,Ventura,2518.26,215958.0,0.011660878504153586
879218,Ventura,4710.4,405000.0,0.011630617283950616
880183,Ventura,2073.76,126170.0,0.0164362368233336
880229,Ventura,607.8,46876.0,0.012966123389367692
880235,Ventura,795.52,70691.0,0.011253483470314466
880245,Ventura,6974.18,664000.0,0.010503283132530121
880317,Ventura,3518.78,326257.0,0.010785301158289325
880335,Ventura,1311.76,107687.0,0.012181228931997364
880163,Ventura,1930.94,170710.0,0.011311229570616836
865596,Ventura,3114.34,287011.0,0.010850942995216212
865465,Ventura,5429.72,510434.0,0.010637457536135916
865351,Ventura,3165.7,230000.0,0.01376391304347826
850489,Ventura,3437.82,327744.0,0.010489345342706503
850516,Ventura,4401.58,418847.0,0.010508801543284301
850525,Ventura,5306.46,504852.0,0.010510922012787907
850746,Ventura,7816.1,651000.0,0.012006298003072197
850854,Ventura,5985.54,530358.0,0.011285848426911634
851041,Ventura,5591.26,485564.0,0.011514980517501298
851056,Ventura,6780.4,597000.0,0.011357453936348409
851110,Ventura,3312.66,266296.0,0.01243976627512242
851180,Ventura,4072.08,344152.0,0.011832213673028197
863819,Ventura,4046.42,341073.0,0.011863794554244985
863974,Ventura,4954.22,368766.0,0.013434589956774757
864100,Ventura,23236.02,1560600.0,0.014889158016147637
864946,Ventura,4320.94,250760.0,0.017231376615090124
865317,Ventura,5568.1,443003.0,0.012568989374789789
865337,Ventura,3466.06,299267.0,0.011581831608563591
880378,Ventura,1514.36,141332.0,0.010714912404834007
880619,Ventura,2204.34,188466.0,0.011696221069052243
880637,Ventura,7746.08,694978.0,0.01114579166534768
880793,Ventura,3807.88,307698.0,0.012375381055450475
908695,Ventura,5866.56,559000.0,0.010494740608228982
908998,Ventura,7908.86,736055.0,0.010744930745664386
909080,Ventura,6671.22,560000.0,0.011912892857142858
909573,Ventura,4598.58,423428.0,0.010860358785909293
910033,Ventura,4296.3,401527.0,0.010699903119840011
910193,Ventura,7514.26,705197.0,0.010655547315147399
910517,Ventura,6714.94,635940.0,0.010559077900430858
910581,Ventura,10655.06,958000.0,0.011122192066805845
910591,Ventura,7142.92,614179.0,0.011630029681900553
910738,Ventura,2821.52,265483.0,0.010627874477838506
910827,Ventura,15381.2,1273098.0,0.012081709342093069
910836,Ventura,4627.1,426500.0,0.010849003516998829
910871,Ventura,6639.68,504510.0,0.013160650928623814
923470,Ventura,5718.2,537067.0,0.010647088724498061
923595,Ventura,8897.08,787000.0,0.011305057179161372
895894,Ventura,686.96,63067.0,0.010892542851253429
850429,Ventura,3130.32,226988.0,0.013790684970130581
895886,Ventura,5657.84,528700.0,0.010701418573860413
895733,Ventura,6421.6,557000.0,0.011528904847396769
